itemId,title,category,description,option1,option2,option3
104374,Woman of the Lake,"[{'id': 18, 'name': 'Drama'}]",A married woman lets her lover take naked pictures of her. The photos end up in possession of a man who starts blackmailing the couple.,ja,1966-08-27,Released
105254,The Touch,"[{'id': 18, 'name': 'Drama'}]",A seemingly happy Swedish housewife and mother begins an adulterous affair with a foreign archaeologist who is working near her home.,sv,1971-07-14,Released
74727,Long Pigs,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}]","A documentary by two desperate young filmmakers who stumble upon the ultimate subject, a 33 year old cannibalistic serial killer named Anthony McAllister",en,2010-05-18,Released
103539,Kelin,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]","A woman is led by her family to her new husband's home, to live with, presumably, his elderly mother and younger brother. Despite being forced into the marriage, she discovers that he is not such a bad catch after all but domestic bliss does not last long.",kk,2009-06-26,Released
100017,Hounded,"[{'id': 18, 'name': 'Drama'}]","Deals with the obsessive relationship between a confused teenager and an elder woman. Elsa Seifert successfully works as probation officer, but the relationship to her longtime companion is in trouble since their common daughter moved out. Then she gets to know Jan, a 16-years-old offender, who frankly offers to submit himself sexually to her. Although being shocked in the beginning, Elsa gets more and more attracted by the young man",de,2006-08-06,Released
2890,"André Hazes, Zij Gelooft in Mij","[{'id': 99, 'name': 'Documentary'}]",Portrait of the popular Dutch singer André Hazes.,nl,2000-01-27,Released
65216,Bloody Cartoons,[],"Bloody Cartoons is a documentary about how and why 12 drawings in a Danish provincial paper could whirl a small country into a confrontation with Muslims all over the world. He asks whether respect for Islam combined with the heated response to the cartoons is now leading us towards self-censorship. How tolerant should we be, he wonders, of the intolerant. And what limits should there be, if any, to freedom of speech in a democracy.",fi,2007-10-16,Released
4680,Two Men in Town,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","A former bank robber is released after 10 years in prison. He gets help from a social-worker, but gets harassed by an old cop from his past.",fr,1973-10-24,Released
2764,All Stars,[],,nl,1997-05-01,Released
3048,The Great Global Warming Swindle,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",This film tries to blow the whistle on what it calls the biggest swindle in modern history: 'Man Made Global Warming'. Watch this film and make up your own mind.,en,2007-03-08,Released
65188,Leben nach Microsoft,"[{'id': 99, 'name': 'Documentary'}]","Der Film portraitiert eine Gruppe von Microsoft-Aussteigern: im Ruhestand mit 32, Multimillionäre und ohne die geringste Idee, was sie mit dem Rest ihres Leben anstellen sollen. Ihre Jahre im Unternehmen, der Hype des Goldrausches und das Adrenalin des Erfolges hat sie ausgebrannt und doch sind sie entschlossen mehr aus ihrem Leben zu machen - vor allem Sinn und Bedeutung in der wirklichen Welt zu finden.",en,2001-11-06,Released
4443,Nuits rouges,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","Clad in a featureless red mask, The Man Without A Face is involved in a single-minded pursuit of the fabled treasure of the Knights Templar in this tribute to the pulp adventure stories of Louis Feuillade.",fr,1974-11-20,Released
30810,Olga's House of Shame,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","In this third installment of the ""Olga"" series, our heroine adds jewel smuggling to her repertoire of dope pushing and white slavery. As the vicious Olga (Audrey Campbell) expands her criminal empire, she also encounters more resistance as a string of once-trusted partners turn traitor in an effort to steal the successful racket out from under her. The result is exactly what fans of the series expect, a barrage of torture scenes featuring soldering irons, floggings, spankings, and even an electric chair. As with its predecessors, Olga's House of Shame is a silent black and white film with narration to explain the action, but even with direct commentary it's difficult to keep track of the characters and Campbell (who is occasionally caught laughing out loud at the absurdity of it all) has all the menace of a kindergarten teacher, even when wielding a machete.",en,1964-02-06,Released
799,Annaluise & Anton,"[{'id': 10751, 'name': 'Family'}]",Pünktchen und Anton is the 1999 German film based on the classic children’s novels by Erich Kastner and assimilated to modern times.,de,1999-03-11,Released
50658,Bella Bettien,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","The gripping story of the Dutch Bettien Martens, based on true facts. After making an incredible career in the international narcotics world during 1984-1992, Bettien was arrested at Piazza Navona in Rome as one of the targets of the International Police Operation ""Green Ice"". Bettien decided to cooperate with the police and because of her testimonies, many precious arrests were made. As of then, Bettien became a ""Pentita"" and now is a guest of the ""Witness Protection Program"".",nl,2002-04-17,Released
50583,Red Eagle,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]","Year 2016, Bangkok is a rotten capital infested with chaos and criminals. Widespread corruption by politicians has dipped the moral compass to a new low, and the government's hasty plan to construct a nuclear power plant has spread fears among villagers and enivironmental activists. Amidst the mood of despair, a hero emerges. He goes after filthy politicians and vile criminals, handing out his own brand of justice when the law fails to fuction. No one knows his true identity. Every time he kills, he leaves a name card which says: The Red Eagle. But Red Eagle is a hunter who's also being hunted. An assassin, called Black Devil, has been sent by a crime lord to kill him. As his past returns to haunt him, the tortured hero is facing a conflict that will decide not just his own destiny, but the destiny of his entire nation.",th,2010-10-07,Released
5256,Momentum,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","A trio of men with telekinetic powers led by Adrian Geiger rob an armored car. However the skeptical FBI agents Jordan Ripps and her partner Frank McIntyre do not believe in the testimony of the witnesses about there powerful skills. Meanwhile, the former FBI agent Raymond Addison is chasing Geiger....",en,2003-03-26,Released
105593,You Are Not I,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",A young woman escapes from a mental hospital during the chaos of a nearby multiple-car accident. She is mistaken for a shock victim and is driven to her sister's house by a rescue volunteer. Then the real story begins...,en,1981-01-01,Released
89337,Blood Ties,[],"Carpathian Americans are just like any other expatriate organization, they enjoy family get together, and share business opportunities. There is just one minor difference, the Carpathian Americans seem to have a predilection for drinking human blood.",en,1991-05-27,Released
135536,Chi lavora è perduto,[],,it,1963-12-05,Released
53883,Anjathe,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",Anjathey is truly one of the master pieces of Tamil cinema in recent years.,ta,2008-02-14,Released
78088,Earthling,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","After a mysterious atmospheric event, a small group of people wake up to realize that their entire lives have been a lie. They are in fact aliens disguised as humans. Now they have to make a choice. Live amongst men, or try to find a way back home.",en,2011-03-14,Released
2989,Roar,"[{'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",Roar follows a family who are attacked by various African animals at the secluded home of their keeper.,en,1981-11-12,Released
3938,Blondie Plays Cupid,"[{'id': 35, 'name': 'Comedy'}]","The Bumstead family is off to see relatives in the country when Blondie runs into Charlie and Millie, an eloping couple needing her help.",en,1940-10-31,Released
58559,Confession of a Child of the Century,"[{'id': 18, 'name': 'Drama'}]","Paris, 1830: Octave, betrayed by his mistress, sinks into despair and debauchery. His father's death leads him to the country where he meets Brigitte, a widow who is ten years his elder. Octave falls in love passionately, but will he have the courage to believe in it?",fr,2012-08-29,Released
31184,The Accidental Gangster and the Mistaken Courtesean,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]","Korea, 1724. Once upon a time in the Choson Dynasty, Chun-doong falls in love at first sight with a beautiful woman whilst in the middle of a fight.When she is delivered by accident to Chun-doong's tavern to work as a maid, he is the happiest man in the land until she is snatched away by her rightful owner.He vows to get her back, but alone he is no match for Man-deuk.",ko,2008-12-03,Released
3102,My Step Brother Frankenstein,"[{'id': 18, 'name': 'Drama'}]",No overview found.,en,2005-03-13,Released
3941,Blondie Goes Latin,"[{'id': 35, 'name': 'Comedy'}]","The 8th film in the Blondie series  - Blondie Goes Latin.  Mr. Dithers invites the Bumstead's on a South American cruise.  Somehow Dagwood winds up as the female drummer in the ship's band, while Penny Singleton gets to show off her Broadway background in some lively musical numbers.",en,1941-02-27,Released
1652,00 Schneider - Jagd auf Nihil Baxter,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","The funny clown Bratislav Metulskie is found dead in circus ""Apollo"". The retired commissioner 00 Schneider is asked to assume control of the case. Schneider and his aged sidekick Körschgen investigate to find the murderer.",de,1994-12-21,Released
1655,Praxis Dr. Hasenbein,"[{'id': 35, 'name': 'Comedy'}]",No overview found.,de,1997-01-30,Released
99846,Moonshine County Express,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",The three surviving daughters of a murdered moonshiner band together with a racecar driver to run high-test shine behind the corpulent backs of the local likker syndicate.,en,1977-06-01,Released
53999,My Super Psycho Sweet 16: Part 2,[],"Following the murders at the Rollerdome, Skye Rotter leaves town in search of a normal life. Reunited with the mother who abandoned her as a child, Skye's dream of a happier life starts to take shape - until her serial killer father returns.",en,2010-10-22,Released
7456,Die Wolke,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",DIE WOLKE (The Cloud) is about a breakdown of a nuclear power station in Germany and the story of two teenager-lovers Hannah and Elmar who take refuge. 38.000 people die and Hannah unfortunately becomes contaminated.,de,2006-03-16,Released
31502,Samurai X : Reflection,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]","Despite his happy marriage to Kamiya Kaoru and the birth of their first child, Kenji, Himura Kenshin continues his tireless search for atonement even as illness threatens to claim his life and rob him of him of his memories.",ja,2001-12-12,Released
59126,The Holy Modal Rounders: Bound to Lose,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",A look back on the weird and wasted career of the Holy Modal Rounders.,en,2007-12-07,Released
30,Magnetic Rose,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",Koji Morimato’s animated science fiction short story about how the boarder between reality and illusion on a space station become blurry.,ja,1995-12-23,Released
5066,Carry On Cleo,"[{'id': 35, 'name': 'Comedy'}]","Two Britons are captured and enslaved by invading Romans and taken to Rome. Hengist Pod creates useless inventions, while Horsa is a brave and cunning fighter. One of their first encounters in Rome leaves Hengist being mistaken for a fighter, and gets drafted into the Royal Guard to protect Cleopatra. Cleo doesn't want him around and plots for his sudden demise...",en,1964-11-08,Released
3786,Buck Rogers in the 25th Century,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 10770, 'name': 'TV Movie'}]","Capt. William ""Buck"" Rogers is a jovial space cowboy who is accidentally time-warped from 1987 to 2491. Earth is engaged in interplanetary war following a global holocaust, and Buck's piloting skills make him an ideal starfighter recruit for the Earth Defense Directorate, where his closest colleagues are Dr. Huer (Tim O'Connor), squadron leader Col. Wilma Deering (former model Erin Gray, looking oh-so-foxy), the wisecracking robot Twiki (voiced by cartoon legend Mel Blanc), and a portable computer-brain named Dr. Theopolis, who's carried by Twiki like oversized bling-bling.",en,1979-03-02,Released
63876,Circle of Love,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]","In a chain reaction of romantic adventures, various people play musical beds in a remake of Max Ophul's ""La Ronde.""",fr,1964-10-16,Released
110501,Seven and a Half,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}, {'id': 18, 'name': 'Drama'}]","Sedam I Po is a Serbian movie. Seven stories from the hood that connects the leitmotif of the seven deadly sins, in a comic way of treating everyday life if Belgrade people,  possessed by it's own small weaknesses. Tthey do not hesitate to go beyond the moral, since each of them understands morality in their own way.  The story of the seven deadly sins, however, is not moralizing - it reveals that in spite of sin and errors there is a moment of purification and redemption of the hero. Their lives are not sinful in the Christian sense, their weaknesses are consequence of the times we live in.  Pride, in despair, sloth, envy, anger, greed, debauchery and intemperance in eating and drinking - to include a biblical sin, but in modern times would be almost absurd in the context of a much bigger and worse problems of civilization.  Therefore, the scenario calls for constant laughter - master your fears and problems, laugh at myself in it; it is a way of overcoming his own pain.",sr,2006-06-21,Released
48268,Hungarian Rhapsody,[],The movie portrays a peasant revolt in Hungary in the early twentieth century.,hu,1979-01-01,Released
51091,Annie's Point,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",Annie (Bette White) wants to disperse her husband's ashes at a locale in California that they had named Annie's Point. Annie needs a bypass immediately and she wants to send out the ashes on her 50th wedding anniversary.,en,2005-01-22,Released
38061,Anybody's Son Will Do,[],"All soldiers belong to the same profession, no matter what country they serve, and it makes them different from everybody else. They have to be different, for their job is ultimately about killing and dying, and those things are not a natural vocation for any human being. Yet all soldiers are born civilians. The method for turning young men into soldiers-people who kill other people and expose themselves to death-is basic training.",en,,Released
4290,Supergator,"[{'id': 27, 'name': 'Horror'}]",No overview found.,en,2007-07-14,Released
64116,Falling Sky,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","Reidar is a resident at Solihøgda psychiatric institution. He is expecting the Earth to be hit by a huge meteor any time now, but until then he is busy trying to keep his fellow patient, Juni, from killing herself. And it doesn't happen often. But maybe one is allowed to hope. That when the quarks in the ball are correctly aligned with the quarks in the wall that you throw it at, there won't be a collision. But a moment of harmony when everything is balanced. And that moment could be now.",en,2002-10-18,Released
4546,The Count of Monte-Cristo,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10770, 'name': 'TV Movie'}]","A TV adaptation of the classic Alexandre Dumas novel. Edmond Dantes is falsely accused by those jealous of his good fortune, and is sentenced to spend the rest of his life in the notorious island prison, Chateau d'If. While imprisoned, he meets the Abbe Faria, a fellow prisoner whom everyone believes to be mad. The Abbe tells Edmond of a fantastic treasure hidden away on a tiny island, that only he knows the location of. After many years in prison, the old Abbe dies, and Edmond escapes disguised as the dead body. Now free, Edmond must find the treasure the Abbe told him of, so he can use the new-found wealth to exact revenge on those who have wronged him.",en,1975-01-10,Released
3698,"Amigo, Stay Away","[{'id': 37, 'name': 'Western'}]","When Ben Bellow is released from prison, Charlie Logan is there waiting for him. Not to welcome him, but to tell him that he does not want to hear from him again. But his wish won't be granted as the the two men constantly forced to reconnect while still hating each other's guts...",it,1972-02-04,Released
5434,Death Smiles on a Murderer,"[{'id': 27, 'name': 'Horror'}]","A man discovers an ancient Incan formula for raising the dead, and uses it for a series of revenge murders.",en,1973-01-11,Released
112767,Shadow Run,"[{'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]","Haskell (Michael Caine) is assigned a job by his boss, the aristocratic Landon-Higgins (James Fox), to highjack a high security van in broad daylight while it's in the shadow run (out of radio contact with the main security firm). He assembles a team to carry out the heist, but things don't go according to plan and Haskell begins to think his boss might be double crossing him. Add to this, a teenage boarding school pupil has already witnessed some of the meetings of the team and Haskell's in real trouble.",en,1998-01-01,Released
61123,Vares - The Girls of April,"[{'id': 80, 'name': 'Crime'}]",Tough Finnish detective Jussi Vares gets hired by a friend at a newspaper to investigate a 15 year old mystery regarding the disappearance of 3 girls.,fi,2011-04-20,In Production
4948,Womanlight,"[{'id': 18, 'name': 'Drama'}]",No overview found.,fr,1979-08-29,Released
40946,Fixing Frank,"[{'id': 18, 'name': 'Drama'}]","Frank (Miller) is a gay journalist who goes undercover at the urging of his therapist boyfriend Jonathan (Provenza) to write an exposé of Dr. Apsey (Butler). Apsey performs conversion therapy on gay male clients, a practice which Jonathan finds reprehensible. Frank quickly comes clean with Apsey but continues to meet with him under the pretense of interviewing him, but finds himself questioning himself, Jonathan and their six-year relationship.",en,2002-01-01,Released
89904,The Demolitionist,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","A murdered police officer is brought back to life by a cold-hearted scientist to serve as ""The Demolitionist"", the ultimate crime-fighting weapon in a city overrun by criminals and internal corruption",en,1995-03-09,Released
4279,The Married Couple of the Year Two,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 36, 'name': 'History'}]","Nicolas Philibert goes to America after killing a French aristocrat. On his return he tries to divorce his wife, Charlotte, but when he sees others trying to woo her his own interest is rekindled.",fr,1971-04-07,Released
86320,Twenty Years Later,"[{'id': 99, 'name': 'Documentary'}]","Eduardo Coutinho was filming a movie with the same name in the Northeast of Brazil, in 1964, when there came the military coup. He had to interrupt the project, and came back to it in 1981, looking for the same places and people, showing what had ocurred since then, and trying to gather a family whose patriarch, a political leader fighting for rights of country people, had been murdered.",pt,1984-12-03,Released
61348,The Lost Valentine,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","A young and cynical female journalist learns love may transcend trials and time as she discovers a story that will change her life forever. When war separates lovers on their wedding anniversary Feb. 14, 1944 at LA Union Train Station, Navy pilot Neil Thomas makes a promise he isn't sure he can keep - to return to the train station safe by their next anniversary. For sixty years Caroline Thomas keeps her promise by waiting at the train station until her missing in action husband can finally keep his with the ""lost valentine."" The message and meaning shows romance and love can be real; worth fighting, and maybe even dying for.",en,2011-01-30,Released
63859,Pufnstuf,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]","Jimmy (Jack Wild) ventures to Living Island with his magical, talking flute, Freddy. Once there, he befriends many of the island's inhabitants, but the evil Witchiepoo (Billie Hayes) is determined to steal Freddy the flute away from the boy to impress the visiting witches council and win the Witch of the Year Award.",en,1970-05-03,Released
79163,95 Miles to Go,"[{'id': 99, 'name': 'Documentary'}, {'id': 35, 'name': 'Comedy'}]","Ray Romano's eight-day drive through the south on a stand-up comedy tour becomes more than he bargains for when longtime friend and opening act, Tom Caltabiano, brings a film student along to document their thousand-mile journey. Together, all three struggle with Ray's obsessions, phobias, and insecurities in this unscripted exploration of newfound fame",en,2006-04-07,Released
8893,It's Hard Being Loved by Jerks,"[{'id': 99, 'name': 'Documentary'}]","The murder of Dutch filmmaker Theo van Gogh by an Islamic extremist in 2004, followed by the publishing of twelve satirical cartoons depicting the prophet Mohammed that was commissioned for the Danish newspaper Jyllands-Posten, provides the incendiary framework for Daniel Leconte's provocative documentary, It's Hard Being Loved by Jerks.",fr,2009-09-17,Released
2324,Local Color,"[{'id': 18, 'name': 'Drama'}]","A successful artist looks back with loving memories on the summer of his defining year, 1974. A talented but troubled 18-year-old aspiring artist befriends a brilliant elderly alcoholic painter who has turned his back on not only art but life. The two form what appears to be at first a tenuous relationship. The kid wants to learn all the secrets the master has locked away inside his head and heart. Time has not been kind to the old master. His life appears pointless to him until the kid rekindles his interest in his work and ultimately gives him the will to live. Together, they give one another a priceless gift. The kid learns to see the world through the master's eyes. And the master learns to see life through the eyes of innocence again. This story is based on a real life experience.",en,2006-09-19,Released
33495,2061 - Un anno eccezionale,[],No overview found.,en,2007-10-26,Released
58365,Just Call Me Nobody,"[{'id': 35, 'name': 'Comedy'}]","Poor young cobbler Wu Di lives with his mother and is crazy about martial-arts picture books. One day he repairs the shoe of wandering swordswoman Yuelou and later helps save her in a fight with wanted criminal Tian Baguang, even though he has no martial-arts training. She tells him she owes him a life and can be found on Qin Mountain if he ever needs her. Yuelou is actually a princess who was due to marry the emperor but ran away after setting fire to her palace quarters. In love, Wu Di sets out to find her, fighting river pirate Dugu and his sidekick on the way, and also meeting a hermit Buddhist monk who offers to take him on as a pupil. Yuelou plans to attend a martial arts tournament to establish her name, little knowing that the emperor's chief eunuch Cheng has arranged for her to be secretly protected by Penal Bureau officer Yang Guo and to win the tournament, so the emperor can award her the prize and persuade her to reconsider marriage.",en,2010-12-03,Released
67255,The Crazy Family,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","The Kobayashi family finally get the chance to move out of their tiny, cramped Tokyo apartment in favour of the suburban house of their dreams. But all is not well: the house is infested by termites and the family starts cracking up: Son Masaki is studying so obsessively for his exams that he's losing his mind; daughter Erika is oblivious of all but her forthcoming record company audition, grandfather Yasukuni starts getting World War II flashbacks and father Katsuhiko is so worried about his family's ""sickness"" that he thinks can only be cured by group suicide...",ja,1984-06-24,Released
3479,Dirty Hands,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","Saint Tropez. Julie Wormser and her lover, writer and neighbour Jeff Marle, plan the murder of her wealthy husband Louis, an impotent who drinks a lot. She hits him, and leaves the rest of the task to Jeff. Julie finds herself alone the following day, and becomes therefore the prime suspect. Where is Louis' body? Where is Jeff? Is there any secret beyond a door? Nothing is what it seems in this highly acclaimed taut thriller.",fr,1975-01-01,Released
55156,Hail the Judge,"[{'id': 35, 'name': 'Comedy'}]","Pao Lung-Sing, a descendant of the famous Judge Pao Ching Tient, is a 9th degree corrupt judge (lowest degree) who changes his tune when he tries to champion a woman Chi Siu-Lin, who was framed for killing her husband. As a result, Pao is forced to flee and through a series of events (often hilarious) becomes a 1st degree judge and comes back to wreak havoc and justice on the guilty.",cn,1994-01-01,Released
81537,One Night in A City,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 16, 'name': 'Animation'}]","Jan Balej's animated film Night In A City / Jedné Noci V Jednom Meste (2007) from the Czech Republic. Very little dialogue throughout, but instead a rich world of sounds and music which more than match the detailed animation and curious vignettes that create the film.",cs,2007-01-25,Released
72733,Bangkok Traffic Love Story,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","Mei Li is a 30 year old woman who has one bad habit of getting drunk at her friend’s weddings. All because weddings seem to remind her of her single, manless, lonely life. One night, Mei Li wakes up in the middle of the night and went up to the roof to drink beer alone, which became a big scandal that led her to meet Lung, a maintainance engineer of the BTS electric train system. Meeting this strange innocent man without being drunk stirs something within Mei Li for the first time in all of her 30 years.",th,2009-10-15,Released
1609,There's Only One Jimmy Grimble,"[{'id': 35, 'name': 'Comedy'}]","Jimmy Grimble is a shy Manchester school boy. At school he is constantly being bullied by the other kids, and at home he has to face his mother's new boyfriend. However, through football, and some special boots, he manages to gain the confidence to succeed and leads his school football team towards the final of the local schools cup.",en,2000-08-25,Released
72701,Camila Jam,"[{'id': 18, 'name': 'Drama'}]","Camila is in her mid-twenties and her life has been thrown into chaos ever since her boyfriend threw her out of their apartment during a bitter argument. Camila's ambition is to become a writer, and she posts regularly on her blog, entitled ""Camila Jam."" However, Camila wants to take her work into a different direction, and she throws herself head first into life in search of inspiration. As Camila struggles with alcohol, unsettled emotions and relationships with abusive men, it becomes increasingly obvious that her skills as a writer aren't all she needs to sort out if she wants to truly understand her life and her career.",pt,2008-07-18,Released
64501,Naughty @ 40,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","Laxminarayan Kapoor lives a wealthy lifestyle in London along with his religious wife, Maya; son Ravinder; and two nephews, Sandeep and Randeep. While the nephews have adapted themselves to the country and women, Ravinder is still a virgin at 40, and is a sleep-walker. After getting his leg pulled constantly, he asks his father to get him married, and is introduced to a statuesque beauty - who rejects him after discovering his sleep-walking disorder. His parents then get him married to Gauri, and he hopes to end his celibacy, in vain albeit, as she turns out to be child-like and naive. Frustrated, unable to get intimate he befriends a Caucasian female, Sharon, and decides to marry her. Watch what response he gets, and the impact this has on everyone.",hi,2011-04-14,Released
105121,Tchoupitoulas,"[{'id': 99, 'name': 'Documentary'}]","A  lyrical documentary that follows three adolescent brothers as they journey through one night in New Orleans, encountering a vibrant kaleidoscope of dancers, musicians, hustlers, and revelers parading through the lamplit streets. The filmmakers fully immerse us into the New Orleans night, passing through many lively and luminous locations and introducing us to the people who make the city their home.",en,2012-12-07,Released
26776,The Halliday Brand,"[{'id': 37, 'name': 'Western'}]",Sheriff Halliday doesn't approve of his children dating or marrying half-breeds and his blind hate threatens to alienate his whole family.,en,1957-01-01,Released
3144,Rock 'n' Roll Frankenstein,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",No overview found.,en,1999-01-01,Released
4462,Diplomatic Courier,"[{'id': 28, 'name': 'Action'}]",A U.S. agent uses a State Department courier as a spy after Soviets kill his Salzburg contact.,en,1952-06-13,Released
932,The Murderers Are Among Us,"[{'id': 18, 'name': 'Drama'}]",The Murderers Are Among Us was the first German film after the Second World War. Filmed in the Soviet occupied section of Berlin in the summer of 1946. The film would be the first film about the wreckage from the war and the first film produced by DEFA.,de,1946-10-14,Released
6103,Thirteen at Dinner,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]","Actress Jane Wilkinson wants a divorce, but her husband, Lord Edgware, refuses. She convinces Hercule Poirot to use his famed tact and logic to make her case. Lord Edgware turns up murdered, a well-placed knife wound at the base of his neck. It will take the precise Poirot to sort out the lies from the alibis - and find the criminal before another victim dies.",en,1985-09-19,Released
3159,Frankenstein's Castle of Freaks,"[{'id': 27, 'name': 'Horror'}]","Brazzi plays mad Dr. Frankenstein, Dunn is an evil dwarf and Lugosi (no relation to Bela) is a Neanderthal man. Add a monster named Hulk, and some nude women for sexploitation value.",it,1974-02-19,Released
78174,Van Gogh: Brush with Genius,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",An artistic view of Van Gogh as if this movie is self narrated by himself.,en,2009-03-25,Released
115877,Fantasía... 3,[],"The film is an adaptation of three fairy tales classics of children literature. ""The Maiden of the Sea"" tells the story of Coraline, a mermaid who wants to be human afte she falls in love with a Sailor Prince. ""The 3 hairs of the Devil"" tells the story of Tomasin, a young man of humble background, which a seer had a presentiment that he would marry the daughter of the king, who must perform a series of tests to avoid death, and marriage the princess is accepted by the king. ""The Wizard of Oz"" tells the story of Sylvia, a girl who get lost in the woods with her dog Toto, and along with her friends The Scarecrow, The Tin Man and the Cowardly Lion, have been snatched the brain, heart and courage, respectively. They go the Emerald City to request help from the Wizard of Oz adapting three children’s stories: , The three hairs from the devil and The Wizard of Oz.",en,1966-01-01,Released
1608,When Saturday Comes,"[{'id': 18, 'name': 'Drama'}]","Jimmy Muir comes from a typical gritty, northern town where there are only two options: working down the pit or in a factory. But Jimmy has other ideas - he dreams of becoming a professional footballer. Confronted by a bitter and unsupportive father, hard drinking friends and a lifetime of bad habits...has Jimmy the will to achieve his ultimate goal?",en,1996-03-01,Released
100272,Harold's Going Stiff,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]","Lonely pensioner, Harold Gimble, has become the first man to suffer from a new neurological disease that is slowly turning him into a zombie-like state. Harold’s hermit-like existence is shaken up when a vivacious nurse, Penny Rudge, is sent along to alleviate his stiffness. Her ‘special’ massage techniques work a treat on Harold and they become close friends.  Harold agrees to trial a possible cure for the disease at a private institute, and the initial results are excellent. But the following day he’s in an even worse state than before, and after Penny accidentally overhears the doctor’s dire prognosis for Harold she decides to sneak him away the next morning.  Word soon gets out, and before long a small group of bloodthirsty thugs are pursuing Harold and Penny across dramatic moorlands in the hope of a kill.",en,2011-05-06,Released
130450,The Lonedale Operator,[],"A young woman takes over her sick father's role as telegraph operator at a railway station, and has to deal with a team intent on train robbery.  Film first released 23 March 1911.",en,1911-03-23,Released
59935,"For a Moment, Freedom","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",Centers on a group of weary Middle Eastern refugees who have made their way to Turkey to apply for European visas.,de,2008-08-29,Released
