itemId,title,category,description,option1,option2,option3
B01EH1C5DC,ONBLUE DLL-G 6MM Handbags Accessories Chain Straps Replacement for Clutch Wallets Shoulder Crossbody Bags 47&quot; Purse Chains Strap Replacement Gold Plated Lantern Chains,"Arts_Crafts_and_Sewing, Beading_and_Jewelry_Making, Purse_Making",['* Note 1: The color of each batch may be different slightly based on plating process.<br/> * Note 2: The color may vary slightly from the online image due to monitor color settings.<br/> * Note 3: Manual measurement please allow 1-2 mm difference.'],"['Excellent gold plated craft, shiny tone(*ONBLUE offer all kinds of high quality chain with very good packaging)', 'Including 3 color: light gold, silver white, gun black', 'Total Length (two buckles included) : 120CM(about 47.2"")', 'Chain Width: 6MM (about 0.2""), Snap hooks fit up to 5mm diameter rings', 'Removable shoulder chain strap for mini cross-body bags / wallets / clutch']",ONBLUE,103
B01EIC0JGU,Colore Colored Pencils - 72 Premium Pre-Sharpened Color Pencil Set For Drawing Coloring Pages - Great Art School Supplies For Kids &amp; Adults Coloring Books - 72 Colors,Office_Products,"['', '<b>72 PRE-SHARPENED PROFESSIONAL GRADE COLORED PENCILS</b>', 'Are you looking for high quality colored pencils guaranteed to high quality pigments with rich color saturation to make your Art come alive? Then buy this set of 72 pre-sharpened COLORE COLORED PENCILS today!', 'COLORE COLORED PENCILS are manufactured to handle both professional art expressions and beginner artwork. They are made from high quality wood, which are very reliable in offering the highest level of durability guaranteed to keep pencil points from snapping under normal pressure. These high quality colored pencils feature hard & thin leads which will help make drawn edges cleaner, outlines bolder and letterings much more pristine. Each pencil sharpens to a fine and well-rounded point to help bring out the delicate details of your imagination or vision on paper.', 'COLORE COLORED PENCILS are designed to reduce breakages for developing artists by providing a smooth coverage. The smooth texture and creamy leads of the rich pigment produced by these colored pencils is one that beginner art students and professional artists will appreciate and love.', 'These pencils are nontoxic to ensure the health and safety of children and adults alike. They come in an assorted set of 72 pencils and are Ideal for a wide range of uses, some of which include: idea development, sketching, drawing, calligraphy and lots more', 'Click the <b>ADD TO CART</b> button to get this set of 72 Pre-Sharpened Premium Colored Pencils today.']","['PREMIUM QUALITY - Colore colored pencils set comes with 72 different colors that are vibrant for your drawing pad or coloring books. All 72 color pencils are uniquely designed and manufactured for art enthusiasts, as well as aspiring and professional artists. Each pencil comes pre sharpened and color coded for easy identification. The 72 colors include skin tones, bright, neon, red, blue, yellow, green, orange, purple, black and so much more.', ""PERFECT EDUCATIONAL GIFTS - Your boys and girls will love this coloring kit for their school supplies, whether it's for coloring their superhero coloring books or simply just sketching and drawing on their sketch pad and paper. Get one for your grown up best friend for coloring their favorite secret garden coloring books. Great gifts for Christmas, Thanksgiving, New Year, Easter, Birthday or Graduation."", 'GREAT SCHOOL SUPPLIES - Ideal for a wide range of uses including; coloring pages, learning rainbow colors, idea development for office use, sketching, drawing, layering, blending, burnishing and lots more. This set is suitable for elementary or even college students who loves to draw. Pencils are durably built with high quality wood, which makes them resistant to breakages.', 'EXPRESS CREATIVITY - Coloring can never be more fun with these coloring sets for your toddlers or older kids with their sleek and natural wooden look. A great addition to your teens art and craft collection. Each color pencil has smooth & creamy texture with a strong thick core guaranteeing high quality results when used.', ""SATISFACTION GUARANTEE - Colore Colored Pencils also comes with a metal tin case that will organize your coloring pencils collection. It's compact design is suitable for your kids backpack and easy organization for your art studio. We are so confident that you'll love your colored pencils that we're giving you a Lifetime Guarantee. Get yours NOW!"", '<span>\n        Save 5% on this item when you purchase 1 or more Qualifying items offered by Perfecto Gifts. \n        Enter code TQZJ2JNH at checkout. \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{&quot;width&quot;:&quot;450&quot;,&quot;header&quot;:&quot;Promotion Details&quot;,&quot;url&quot;:&quot;/gp/promotions/details/popup/A2Y98XYYQ3DNTF&quot;,&quot;height&quot;:&quot;600&quot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\'s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>', '<span>\n        Save 5% on this item when you purchase 1 or more Qualifying items offered by Perfecto Gifts. \n        Enter code TPDBWAHR at checkout. \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{&quot;width&quot;:&quot;450&quot;,&quot;header&quot;:&quot;Promotion Details&quot;,&quot;url&quot;:&quot;/gp/promotions/details/popup/AL8285H4SQ55Z&quot;,&quot;height&quot;:&quot;600&quot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\'s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>', '<span>\n        Save 5% on this item when you purchase 1 or more Qualifying items offered by Perfecto Gifts. \n        Enter code REYUY3DK at checkout. \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{&quot;width&quot;:&quot;450&quot;,&quot;header&quot;:&quot;Promotion Details&quot;,&quot;url&quot;:&quot;/gp/promotions/details/popup/AQIZVI4GU3U2J&quot;,&quot;height&quot;:&quot;600&quot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\'s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>', '<span>\n        Save 5% on this item when you purchase 1 or more Qualifying items offered by Perfecto Gifts. \n        Enter code B3N6XJBA at checkout. \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{&quot;width&quot;:&quot;450&quot;,&quot;header&quot;:&quot;Promotion Details&quot;,&quot;url&quot;:&quot;/gp/promotions/details/popup/A3876W5N260WWU&quot;,&quot;height&quot;:&quot;600&quot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\'s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>', '<span>\n        Save 5% on this item when you purchase 1 or more Qualifying items offered by Perfecto Gifts. \n        Enter code C8XATRHF at checkout. \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{&quot;width&quot;:&quot;450&quot;,&quot;header&quot;:&quot;Promotion Details&quot;,&quot;url&quot;:&quot;/gp/promotions/details/popup/AOHT297JJ47WV&quot;,&quot;height&quot;:&quot;600&quot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\'s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>', '<span>\n        Save 5% on this item when you purchase 1 or more Qualifying items offered by Perfecto Gifts. \n        Enter code TUBZ5HNW at checkout. \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{&quot;width&quot;:&quot;450&quot;,&quot;header&quot;:&quot;Promotion Details&quot;,&quot;url&quot;:&quot;/gp/promotions/details/popup/A1SVQ4C65BSDH3&quot;,&quot;height&quot;:&quot;600&quot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\'s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>', '<span>\n        Save 5% on this item when you purchase 1 or more Qualifying items offered by Perfecto Gifts. \n        Enter code UJWZC9K3 at checkout. \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{&quot;width&quot;:&quot;450&quot;,&quot;header&quot;:&quot;Promotion Details&quot;,&quot;url&quot;:&quot;/gp/promotions/details/popup/A2UH7XP9N8FHXJ&quot;,&quot;height&quot;:&quot;600&quot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\'s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>', '<span>\n        Save 5% on this item when you purchase 1 or more Qualifying items offered by Perfecto Gifts. \n        Enter code NPATTYDK at checkout. \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{&quot;width&quot;:&quot;450&quot;,&quot;header&quot;:&quot;Promotion Details&quot;,&quot;url&quot;:&quot;/gp/promotions/details/popup/A29M6Q01H242BG&quot;,&quot;height&quot;:&quot;600&quot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\'s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>', '<span>\n        Save 5% on this item when you purchase 1 or more Qualifying items offered by Perfecto Gifts. \n        Enter code FHETN783 at checkout. \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{&quot;width&quot;:&quot;450&quot;,&quot;header&quot;:&quot;Promotion Details&quot;,&quot;url&quot;:&quot;/gp/promotions/details/popup/A2VX1NFUHB26L2&quot;,&quot;height&quot;:&quot;600&quot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\'s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>']",Colore,3714
B01EIGX5XU,10 - 2oz Refillable Artist's Bottle with Twist Open/Close Nozzle. Cylinder Bottle,Arts_Crafts_and_Sewing,['These natural colored bottles are perfect for your next art project. Adjustable flow nozzle to hone in the perfect stroke. Refillable and Sealable. 10 Bottles with every order with 2 fluid ounce capacity.'],"['10 - Twist Open & Close Nozzle Bottles with Adjustable Flow', '2 Ounce Capacity for your Paints & Glues', 'Sealable with a pressure liner included in cap', 'Articulate your depiction with style!', 'Dispense and store products easily']",APAK GOODS,4093
B01EJ3TDGK,ghi 214033 Thread Magic Round,Arts_Crafts_and_Sewing,['Taylor Seville-Thread Magic Round. This tool is designed to make thread more manageable. It reduces friction when sewing protects against UV rays mold and mildew and helps reduce tangling and knotting. Can be used for hand or machine sewing. This 4-3/4x3- 1/2x1 inch package contains one thread conditioner. Non-toxic. Acid free. Made in USA.'],"['This tool is designed to make thread more manageable', 'Helps reduce tangling and knotting', 'Can be used for hand or machine sewing']",ghi,2472
B01EK7LGH4,"Aleene's 36116 Original Tacky Glue 3 Pack, 8 Oz",Arts_Crafts_and_Sewing,"[""Aleene's Original Tacky Glue in the distinctive, classic Gold Bottle has provided crafters and hobbyists with a premium-quality, dependable adhesive for 50 years. Nontoxic, incredibly versatile and ultra strong, Original Tacky Glue is your go-to glue for almost any craft surface. Voted America's Favorite Crafting Glue, the Gold Bottle of Original Tacky Glue reflects the standard of excellence you can expect in every drop."", '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/67dee407-9ba7-49c9-a54f-82c366b8003c._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/e77e18ed-99c9-4665-a8b7-349757926e2d._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/2506d722-ef24-4d83-b185-c992f1054dd5._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', 'This nontoxic, all-purpose adhesive has been trusted with craft, hobby and household projects for 50 years. The gold bottle of Original Tacky Glue reflects the gold standard of excellence you can expect in every drop.', 'The incredibly versatile all-purpose formula holds items on contact and permanently adheres a variety of surfaces, including felt, foam, wood, metal, paper products, nonwashable fabrics and ceramics.', 'Original Tacky Glue is an ultra-tacky, white-formula glue that dries clear and wont yellow over time, making it the perfect adhesive for a variety of projects.']","['An incredibly versatile adhesive that works on most craft surfaces', 'Ultra tacky formula holds items on contact, dries permanent and super strong', 'Safe, nontoxic and low odor', 'Dries clear and wont yellow over time', ""Great for kids' crafts, DIY and hobby projects, household repairs and more.Cleans up easily with soap and water before drying""]",Aleene's,137
B01EL7KBMO,"Mudder 30-Count Assorted Hand Needles, 3 Pack",Arts_Crafts_and_Sewing,[],"['Metal stitching needles with large eye; And the threaders are easy for threading those needles even with small needle eye', 'This convenient assortment makes it easy to keep a variety of needles on hand', '30 Assorted hand needles per pack; 3 Packs per set', 'Use these hand needles for carpets, canvas, upholstery, coats, tents, mattresses, furs and leather', 'These needle threaders are good quality steel wire, they are suitable for hand sewing needle, machine needles and jewelry making', 'The well-organized assortment with multiple sizes make it convenient to keep a variety of needles on handand meet your all sewing needs.', 'A collection of30 assorted hand needles comes in a simple compact, which is made of durable plastic, keeping storage safe.', 'These large-eye sewing needles are easyto thread by hand, even for a person with poor eye sight and poor coordination withhands. The big eye on needles also allows you to carry a heavier weight yarn than other needles.', 'These stainless stitching needles are tinted with two different colors, silver tip and golden head of needle, which makes them easy to find when we drop them.', 'With the ergonomicdesign, this roundsewing box provides a good way to get needles in and out.', 'Three sets of needles give lots of flexibility and could be kept in different places.']",Mudder,2229
B01ELEBRS4,"CONDA 4336960682 Paint Brush Set Starter Kit 25-Piece Assorted Sizes, PCS",Arts_Crafts_and_Sewing,"['About product*nylon bristle sponge and camel hair brushes in Assorted sizes*durable paint brush set with wood handles and multi good quality brushes*package: 1 Golden synthetic wash Brush (size 5/8"")2 Golden synthetic shader brushes (sizes 4, 8)3 Golden synthetic round brushes (sizes 00, 1, 4)1 white synthetic wash Brush (size 3/4"")2 white synthetic shader brushes (sizes 4, 6)1 white synthetic liner Brush (size 1)1 white synthetic angular shader brush (size 3/8"")2 natural hair wash BRUSHES (1/4"", 3/4"")5 natural hair round brushes (sizes 000, 0, 2, 3, 4)5 bristle flat brushes (sizes 1"", 1 1/2"", 4, 6, 8)2 foam brushes (size 1"")buy with confident: we have our own factory Each item in our store will be tested strictly. About brand CONDA brand since 1993 the series is giftedness& professional products. Bring you joy through painting is our highest honor.']","['Paintbrush Assorted: nylon, bristle, sponge and camel hair brush in Assorted Sizes. Best price for Amazon', 'Artist tool: durable paint brush set with wooden handles and multi good Quality brushed', 'Paintbrush kit: designed for use with multiple mediums and surfaces, This assortment is suitable for Watercolor and Acrylic painting and includes a range of sizes and styles, Perfect for all of your painting needs', 'Include: Golden nylon washer, shade, round, nylon shade, liner, round, angled shade, Camel hair round, 1/8-inch and 1/2-inch wash, sable round, bristle flat, #3 round, chip brush and 2*1-inch foam brush', 'Artist accessories: 25 brush sets may meet almost any painting need, Perfect for beginners, students and Professional artists alike']",CONDA,1889
B01ELT0FRI,"20,000 Fuse Beads - 20 colors (5 Glow in the Dark), Tweezers, Peg Boards, Ironing Paper, Case - Works with Perler Beads",Arts_Crafts_and_Sewing,[],"['Craft Beading Kit - 20,000 beads in 20 different colors (including 5 different glow in the dark colors)', 'Includes 6 pieces of pegboards, iron paper and tweezers', 'Comes in 3 stacking trays that converts into a carrying case -- easy for traveling', 'Works with Perler Fuse Bead Set', ""Great for art activity, increases children's imagination and creativity""]",Sculpt Pro,1910
B01ELWWX98,"Sargent Art Classic Fine Tip Marker Pens in a Case, Set of 30 and Maybe Swearing Will Help: An Adult Coloring Book of Motivation, Puns &amp; Cursing, Color and Laugh Your Way to Less Stress!",Arts_Crafts_and_Sewing,"['Gift Set Includes Sargent Art Classic Fine Tip Markers in a Case, Set of 30 and Maybe Swearing Will Help: An Adult Coloring Book of Motivation, Puns & Cursing, Stress Relieving Designs to Relax and Enjoy! Maybe Swearing will Help is the perfect adult coloring book for those with a sense of humor and a bit of a foul mouth. This adult coloring book features funny pages with quotes of motivation, puns, and cursing for anyone to calm down with. From moderate designs to complex detailed images this book features a wide range of styles, cussing included. Enjoy therapeutic animals, tasty treats, elegant floral patterns, trendy word art and elaborate abstract designs to relax with. Each page brings a new sassy element to this form of art therapy and deserves a chuckle or two. Many designs feature animals including: Fox, Birds, Sheep, Bee, Whale, Fish, Puppies and more. Other pages include: Food, Pastries, Fruit, Ice Cream, Perfume Bottle, Bike and more! Enjoy pages featuring sayings: Lady with the vocabulary of a Sailor, Wine down for what and Zen AF. CONTAINS ADULT LANGUAGE. NOT INTENDED FOR CHILDREN.']","['Gift Set Includes Sargent Art Classic Fine Tip Markers in a Case, Set of 30 and Maybe Swearing Will Help: An Adult Coloring Book of Motivation, Puns & Cursing, Stress Relieving Designs to Relax and Enjoy!', 'Brilliant Color Formulation Designed to Produce Long Lasting Vibrant Colors and Hours of Fun', 'Sargent Art Markers are Non-Toxic and Safe for Children and Younger Artists.', 'Sargent Art Markers Feature a Unique Durable Felt Tip Which can be Used to Create Both Wider and Thinner Lines. Brush tip marker is shaped like a brush, but is sturdy and does not move like a brush. One Design Per Page, 30 Designs - Adult Coloring Book', 'CONTAINS ADULT LANGUAGE. NOT INTENDED FOR CHILDREN.']",NYX,1102
B01EOGH3EQ,Mudder 50 Pieces Brass Butterfly Clutch Badge Insignia Clutches Pin Backs Replacement (Silver),Arts_Crafts_and_Sewing,"['<br>This is a good item to replace your missing pins. <br>Suitable for most pin badges. <br>Size: 10 mm in diameter <br> <br>Package including: <br>50 x Pin backs replacement <br>1 x Metal box <br> <br>Warm notice: <br>Small parts, please keepawayfromchildrentoavoidchoking.']","['Material: nickel plated brass', 'Replacement for pin clutch backs', 'Apply to lapel pins, tie tacks, citation bars, service bars and jewelry', 'Size: 10 mm in diameter', 'Keep a tie in place during important moments in life']",Mudder,1223
B01ER9U4P0,"TANMIT Fineliner Bullet Journal Set Tip Drawing Pens Porous Fine Point Makers for Adult Coloring Books Writing Noting Calendar Marking Art Project, 36",Arts_Crafts_and_Sewing,[],"['36 Pack Unique Colors --- vibrant color fine tip pens, 0.38mm odorless fineliner marker pens, no duplicates, Color-coded caps which is easy to distinguish. Take our colorful pens with your planner stickers and accessories to add new levels of detail to art projects', 'High Quality and Durable ---Tanmit finer liner pens features a metal-clad tip and a fashion pen cap helps protect the fine tip from damaging. Then sit very comfortably in your hand giving you the versatility to use thin strokes for your creations', 'Smooth Colorful Fine Lines --- high quality water-based ink, dry safe and quick, minimal bleed thru, firm and easy to make smooth colorful lines. You would get fun in learning time, office work and daily spare time with these colorful fineliner pens', 'Multipurpose Fineliner art Pens --- great for bullet journal, card marking, drawing lines and details. It would be a desirable helper when youre taking notes, leaving messages, doodling, journaling, writing, calendar marking and art coloring. It makes your life more colorful and personalized', 'Easy-contact Customer Service --- If you want to consult product information, order details or if you received damaged items, please contact us directly via amazon. We would help you solve the problem in the first time', 'water-based ink dry safe, minimal bleed thru. andcomfortable to hold', 'Perfect for bullet journal, planner, drawing lines &amp; details, writing, sketching, adult coloring book, art projects', 'Nice plastic storage case.Great gift set for friends, school students, kids']",TANMIT,593
B01ERBH1A4,Tosnail White Paint Tray Palettes with Ten-well Thumb Hole - 12 Pack,Arts_Crafts_and_Sewing,[],"['12 Pack of paint palettes.', 'Great for all kids, artists & students.', 'This Paint Tray Palette is Sturdy and well designed with a Thumbhole, 6 round wells and 4 rectangular wells. Large thumb-hold ring with contoured rest - hold naturally and comfortably for hours. It is easy to clean and use.', ""Palette's molded white plastic is highly durable with smooth surface for easy cleaning."", 'Different size and design wells for mixing colors. Works for oils and especially for acrylic or watercolor paints.', '<span>\n        Save 3% when you spend $30 or 5% when you spend $100 or 10% when you spend $300 or more on the products offered by Tosnail.\n        \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{&quot;width&quot;:&quot;450&quot;,&quot;header&quot;:&quot;Promotion Details&quot;,&quot;url&quot;:&quot;/gp/promotions/details/popup/A3MYQLQ6HRMOD4&quot;,&quot;height&quot;:&quot;600&quot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\'s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>', 'Tosnail Paint Tray Palette is sturdy and well designed with a thumbhole, 6 round wells and 4 rectangular wells.', 'Large thumb-hold ring with contoured rest - hold naturally and comfortably for hours.', 'It is easy to clean and use.', 'Great for organizing colors, mixing paint and learning color theory.', 'Palette&#039;s molded white plastic is highly durable with smooth surface for easy cleaning.', 'Different size and design wells for mixing colors. Works for oils and especially for acrylic or watercolor paints.', 'Ideal for amateur painters, art classes/lessons, small paint projects, kid&#039;s painting projects/parties, and a great gift for friends/kids.']",Tosnail,4297
